CustomerID,Recency,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
13456,18,6,1766.72,"2011-05-16 15:34:00","2011-11-22 09:18:00",4,5,4,454,Champions
16719,15,7,1770.22,"2010-12-06 12:06:00","2011-11-25 09:27:00",4,5,4,454,Champions
16681,73,6,1770.34,"2011-03-31 13:46:00","2011-09-28 11:11:00",2,5,4,254,"At Risk"
15473,15,7,1771.20,"2011-10-10 11:12:00","2011-11-25 15:15:00",4,5,4,454,Champions
15594,16,5,1771.78,"2011-04-19 10:08:00","2011-11-24 08:53:00",4,4,4,444,Champions
17092,51,4,1774.03,"2011-03-07 14:51:00","2011-10-20 19:51:00",3,4,4,344,"Loyal Customers"
12645,34,4,1775.18,"2011-01-27 13:08:00","2011-11-06 12:38:00",3,4,4,344,"Loyal Customers"
15220,52,6,1778.96,"2011-03-04 10:24:00","2011-10-19 12:39:00",3,5,4,354,"Loyal Customers"
14935,298,1,1784.71,"2011-02-15 14:44:00","2011-02-15 14:44:00",1,1,4,114,Lost
14608,5,4,1785.15,"2010-12-12 14:49:00","2011-12-05 16:52:00",5,4,4,544,Champions
13875,54,5,1786.79,"2011-02-11 15:39:00","2011-10-17 09:36:00",3,4,4,344,"Loyal Customers"
14621,2,5,1788.36,"2010-12-16 13:00:00","2011-12-08 16:22:00",5,4,4,544,Champions
14215,12,6,1789.72,"2010-12-06 15:34:00","2011-11-28 12:19:00",5,5,4,554,Champions
12523,20,11,1789.77,"2011-01-12 09:43:00","2011-11-20 12:55:00",4,5,4,454,Champions
13510,2,4,1791.56,"2011-06-09 09:32:00","2011-12-08 13:46:00",5,4,4,544,Champions
18122,9,6,1793.06,"2011-07-12 11:37:00","2011-12-01 13:08:00",5,5,4,554,Champions
18179,10,6,1793.17,"2011-01-07 14:22:00","2011-11-30 16:23:00",5,5,4,554,Champions
13134,86,4,1793.58,"2011-04-13 12:57:00","2011-09-15 10:35:00",2,4,4,244,"At Risk"
18235,72,3,1796.48,"2011-05-06 13:35:00","2011-09-29 08:27:00",3,4,4,344,"Loyal Customers"
12348,76,4,1797.24,"2010-12-16 19:09:00","2011-09-25 13:13:00",2,4,4,244,"At Risk"
17648,61,4,1797.50,"2011-04-04 10:29:00","2011-10-10 09:41:00",3,4,4,344,"Loyal Customers"
13196,12,4,1797.78,"2011-03-22 14:24:00","2011-11-28 13:54:00",5,4,4,544,Champions
13562,82,3,1799.33,"2011-04-08 12:42:00","2011-09-19 10:51:00",2,4,4,244,"At Risk"
16249,53,5,1800.07,"2011-04-14 13:50:00","2011-10-18 10:07:00",3,4,4,344,"Loyal Customers"
15812,108,5,1801.14,"2011-01-26 12:12:00","2011-08-24 14:19:00",2,4,4,244,"At Risk"
17663,26,7,1802.91,"2011-02-25 14:11:00","2011-11-14 08:56:00",4,5,4,454,Champions
13481,46,5,1804.56,"2011-03-28 09:07:00","2011-10-25 09:07:00",3,4,4,344,"Loyal Customers"
16474,8,7,1810.65,"2011-07-17 14:51:00","2011-12-02 13:02:00",5,5,4,554,Champions
15260,101,7,1810.77,"2010-12-02 12:09:00","2011-08-31 13:55:00",2,5,4,254,"At Risk"
17629,6,8,1814.12,"2010-12-15 09:58:00","2011-12-04 10:56:00",5,5,4,554,Champions
17787,153,4,1817.54,"2010-12-03 13:43:00","2011-07-10 11:24:00",2,4,4,244,"At Risk"
13048,15,4,1819.41,"2011-01-16 14:36:00","2011-11-25 13:23:00",4,4,4,444,Champions
17828,23,4,1820.09,"2011-06-08 08:31:00","2011-11-17 08:41:00",4,4,4,444,Champions
16169,9,4,1822.97,"2011-09-25 11:33:00","2011-12-01 15:28:00",5,4,4,544,Champions
17705,4,9,1823.52,"2011-02-11 10:57:00","2011-12-06 13:45:00",5,5,4,554,Champions
16153,50,5,1824.23,"2010-12-20 09:22:00","2011-10-21 10:50:00",3,4,4,344,"Loyal Customers"
17702,31,4,1824.37,"2011-05-17 16:23:00","2011-11-09 16:03:00",4,4,4,444,Champions
15203,26,6,1827.80,"2011-02-01 12:29:00","2011-11-14 08:16:00",4,5,4,454,Champions
16152,269,1,1829.04,"2011-03-16 09:47:00","2011-03-16 09:47:00",1,1,4,114,Lost
13421,41,2,1833.71,"2011-02-22 15:46:00","2011-10-30 14:21:00",3,3,4,334,"Loyal Customers"
14665,61,5,1835.70,"2011-02-02 09:08:00","2011-10-10 09:14:00",3,4,4,344,"Loyal Customers"
15827,74,14,1836.09,"2010-12-02 13:06:00","2011-09-27 15:35:00",2,5,4,254,"At Risk"
13650,17,6,1836.34,"2011-03-17 12:37:00","2011-11-23 12:22:00",4,5,4,454,Champions
18287,43,3,1837.28,"2011-05-22 10:39:00","2011-10-28 09:29:00",3,4,4,344,"Loyal Customers"
14459,156,1,1837.92,"2011-07-07 13:35:00","2011-07-07 13:35:00",2,2,4,224,"Needs Attention"
17015,29,3,1838.61,"2011-06-07 13:19:00","2011-11-11 10:45:00",4,3,4,434,"Loyal Customers"
13924,2,6,1838.85,"2011-09-28 15:07:00","2011-12-08 09:39:00",5,4,4,544,Champions
14216,4,4,1839.30,"2011-11-02 10:51:00","2011-12-06 14:56:00",5,4,4,544,Champions
14113,4,4,1840.42,"2010-12-20 12:14:00","2011-12-06 12:18:00",5,4,4,544,Champions
16455,64,7,1841.18,"2010-12-03 16:44:00","2011-10-07 12:17:00",3,5,4,354,"Loyal Customers"
16102,43,3,1842.14,"2011-08-03 12:50:00","2011-10-28 13:19:00",3,4,4,344,"Loyal Customers"
12950,3,3,1843.00,"2011-11-15 13:48:00","2011-12-07 13:17:00",5,3,4,534,"Loyal Customers"
18180,5,6,1843.75,"2011-07-20 08:59:00","2011-12-05 08:39:00",5,5,4,554,Champions
14524,32,9,1843.83,"2010-12-14 11:01:00","2011-11-08 12:29:00",4,5,4,454,Champions
17519,18,6,1844.02,"2010-12-06 15:18:00","2011-11-22 16:43:00",4,5,4,454,Champions
12381,5,5,1845.31,"2011-08-12 09:57:00","2011-12-05 12:44:00",5,4,4,544,Champions
17873,81,5,1848.96,"2010-12-01 14:54:00","2011-09-20 16:41:00",2,4,4,244,"At Risk"
12383,185,5,1850.56,"2010-12-22 14:28:00","2011-06-08 08:02:00",1,4,4,144,"At Risk"
16979,4,6,1852.00,"2011-02-15 09:20:00","2011-12-06 12:21:00",5,5,4,554,Champions
14472,104,8,1852.67,"2010-12-19 14:03:00","2011-08-28 11:01:00",2,5,4,254,"At Risk"
17293,9,9,1854.06,"2010-12-13 14:55:00","2011-12-01 14:37:00",5,5,4,554,Champions
12963,9,8,1856.63,"2010-12-09 09:14:00","2011-12-01 12:55:00",5,5,4,554,Champions
14305,72,3,1858.96,"2011-07-27 14:14:00","2011-09-29 15:29:00",3,4,4,344,"Loyal Customers"
12423,1,8,1859.31,"2010-12-21 10:54:00","2011-12-09 10:10:00",5,5,4,554,Champions
14887,80,1,1862.00,"2011-09-21 15:32:00","2011-09-21 15:32:00",2,2,4,224,"Needs Attention"
16201,4,4,1863.47,"2011-08-22 10:47:00","2011-12-06 16:02:00",5,4,4,544,Champions
16426,3,10,1863.76,"2011-03-08 15:45:00","2011-12-07 14:01:00",5,5,4,554,Champions
17870,3,12,1865.89,"2010-12-08 08:12:00","2011-12-07 15:07:00",5,5,4,554,Champions
16841,37,6,1869.82,"2011-02-25 12:40:00","2011-11-03 11:51:00",3,5,4,354,"Loyal Customers"
17469,17,5,1870.97,"2011-05-19 08:55:00","2011-11-23 13:15:00",4,4,4,444,Champions
15021,9,9,1871.77,"2010-12-08 12:17:00","2011-12-01 11:53:00",5,5,4,554,Champions
13982,40,4,1871.81,"2010-12-09 13:57:00","2011-10-31 16:24:00",3,4,4,344,"Loyal Customers"
16986,30,2,1873.20,"2011-11-09 15:52:00","2011-11-10 11:55:00",4,3,4,434,"Loyal Customers"
17463,17,5,1875.86,"2011-01-30 15:48:00","2011-11-23 13:40:00",4,4,4,444,Champions
15367,58,4,1877.59,"2011-03-09 13:53:00","2011-10-13 14:13:00",3,4,4,344,"Loyal Customers"
17368,24,8,1878.87,"2011-01-06 11:57:00","2011-11-16 15:26:00",4,5,4,454,Champions
17738,20,4,1879.05,"2011-03-02 16:26:00","2011-11-20 15:05:00",4,4,4,444,Champions
16128,18,5,1880.22,"2011-03-02 12:21:00","2011-11-22 11:14:00",4,4,4,444,Champions
13890,2,10,1883.81,"2010-12-16 09:31:00","2011-12-08 15:36:00",5,5,4,554,Champions
16170,51,6,1885.05,"2011-04-05 13:42:00","2011-10-20 08:21:00",3,5,4,354,"Loyal Customers"
15641,106,4,1887.20,"2010-12-15 14:45:00","2011-08-26 14:04:00",2,4,4,244,"At Risk"
12371,45,2,1887.96,"2011-10-11 10:43:00","2011-10-26 10:16:00",3,3,4,334,"Loyal Customers"
14934,82,2,1890.94,"2011-03-02 11:48:00","2011-09-19 10:10:00",2,3,4,234,"Cant Lose Them"
14730,2,8,1897.57,"2011-03-08 12:49:00","2011-12-08 14:39:00",5,5,4,554,Champions
12762,8,2,1898.52,"2011-11-14 14:23:00","2011-12-02 10:23:00",5,2,4,524,"New Customers"
14250,8,3,1904.05,"2011-09-11 13:44:00","2011-12-02 14:30:00",5,3,4,534,"Loyal Customers"
16942,13,9,1904.99,"2011-04-26 11:59:00","2011-11-27 12:40:00",5,5,4,554,Champions
15819,50,4,1905.45,"2011-03-08 09:45:00","2011-10-21 14:50:00",3,4,4,344,"Loyal Customers"
14210,106,6,1905.84,"2010-12-03 12:43:00","2011-08-26 12:36:00",2,5,4,254,"At Risk"
16983,13,7,1905.87,"2010-12-05 12:34:00","2011-11-27 12:10:00",5,5,4,554,Champions
17228,16,8,1906.09,"2010-12-02 16:00:00","2011-11-24 10:24:00",4,5,4,454,Champions
14285,22,4,1910.01,"2011-06-16 12:36:00","2011-11-18 14:50:00",4,4,4,444,Champions
14978,73,5,1921.37,"2011-01-13 12:03:00","2011-09-28 13:07:00",2,4,4,244,"At Risk"
15518,65,8,1921.55,"2011-01-11 12:55:00","2011-10-06 13:05:00",3,5,4,354,"Loyal Customers"
14653,2,7,1926.65,"2011-01-05 13:40:00","2011-12-08 13:45:00",5,5,4,554,Champions
13094,22,12,1927.32,"2010-12-06 10:34:00","2011-11-18 14:07:00",4,5,4,454,Champions
14655,9,4,1932.23,"2011-05-01 14:59:00","2011-12-01 16:28:00",5,4,4,544,Champions
12528,10,6,1933.48,"2011-01-31 09:05:00","2011-11-30 14:40:00",5,5,4,554,Champions
15351,13,7,1934.66,"2010-12-05 11:49:00","2011-11-27 12:52:00",5,5,4,554,Champions
15157,4,3,1936.07,"2010-12-16 13:44:00","2011-12-06 11:28:00",5,3,4,534,"Loyal Customers"
15864,23,6,1936.32,"2011-01-27 16:43:00","2011-11-17 13:32:00",4,5,4,454,Champions
14418,4,3,1937.25,"2011-08-23 17:18:00","2011-12-06 11:39:00",5,3,4,534,"Loyal Customers"
15814,17,4,1945.33,"2011-10-20 09:04:00","2011-11-23 08:17:00",4,4,4,444,Champions
14533,25,7,1949.72,"2010-12-22 11:07:00","2011-11-15 12:05:00",4,5,4,454,Champions
17218,5,10,1951.97,"2010-12-06 15:25:00","2011-12-05 13:52:00",5,5,4,554,Champions
17554,2,5,1952.45,"2011-07-14 20:01:00","2011-12-08 14:15:00",5,4,4,544,Champions
15493,33,5,1953.41,"2011-03-14 11:44:00","2011-11-07 12:04:00",4,4,4,444,Champions
12853,135,6,1957.10,"2011-01-28 10:28:00","2011-07-28 11:29:00",2,5,4,254,"At Risk"
14498,43,5,1957.32,"2010-12-13 11:29:00","2011-10-28 12:09:00",3,4,4,344,"Loyal Customers"
14506,18,5,1960.65,"2010-12-05 14:25:00","2011-11-22 13:02:00",4,4,4,444,Champions
13246,19,6,1961.52,"2011-01-13 13:36:00","2011-11-21 16:50:00",4,5,4,454,Champions
17997,75,8,1962.46,"2011-06-28 17:28:00","2011-09-26 16:13:00",2,5,4,254,"At Risk"
17790,27,14,1964.30,"2010-12-10 10:47:00","2011-11-13 11:30:00",4,5,4,454,Champions
12674,39,4,1970.60,"2011-05-16 09:10:00","2011-11-01 12:12:00",3,4,4,344,"Loyal Customers"
16341,25,4,1971.87,"2011-05-22 13:20:00","2011-11-15 09:12:00",4,4,4,444,Champions
15531,9,2,1972.39,"2011-11-09 17:47:00","2011-12-01 18:43:00",5,2,4,524,"New Customers"
17090,5,7,1974.65,"2010-12-20 13:52:00","2011-12-05 13:44:00",5,5,4,554,Champions
18204,72,3,1975.35,"2011-05-31 15:26:00","2011-09-29 16:44:00",3,4,4,344,"Loyal Customers"
17422,17,6,1979.37,"2011-02-16 14:44:00","2011-11-23 13:27:00",4,5,4,454,Champions
13725,50,8,1980.56,"2011-02-04 12:18:00","2011-10-21 10:03:00",3,5,4,354,"Loyal Customers"
14462,67,11,1980.57,"2011-01-04 12:45:00","2011-10-04 15:55:00",3,5,4,354,"Loyal Customers"
17337,152,4,1981.06,"2011-02-02 17:06:00","2011-07-11 14:55:00",2,4,4,244,"At Risk"
13590,12,6,1981.92,"2011-02-09 13:25:00","2011-11-28 12:54:00",5,5,4,554,Champions
17827,6,5,1987.33,"2010-12-10 10:18:00","2011-12-04 15:00:00",5,4,4,544,Champions
17088,29,4,1991.01,"2011-03-31 09:48:00","2011-11-11 14:23:00",4,4,4,444,Champions
17679,53,2,1992.11,"2011-09-15 10:35:00","2011-10-18 07:43:00",3,3,4,334,"Loyal Customers"
16698,227,2,1998.00,"2011-03-31 13:33:00","2011-04-27 10:52:00",1,3,4,134,"Cant Lose Them"
13305,5,10,2000.86,"2010-12-02 12:10:00","2011-12-05 15:15:00",5,5,4,554,Champions
18188,16,3,2001.04,"2011-02-22 14:43:00","2011-11-24 16:46:00",4,3,4,434,"Loyal Customers"
16754,373,1,2002.40,"2010-12-02 17:38:00","2010-12-02 17:38:00",1,1,4,114,Lost
17082,34,2,2003.85,"2011-01-25 14:36:00","2011-11-06 15:17:00",3,3,4,334,"Loyal Customers"
14544,25,2,2004.30,"2010-12-13 12:50:00","2011-11-15 15:06:00",4,2,4,424,"New Customers"
14217,2,17,2004.98,"2010-12-08 13:28:00","2011-12-08 11:53:00",5,5,4,554,Champions
16098,88,7,2005.63,"2010-12-01 09:45:00","2011-09-13 09:59:00",2,5,4,254,"At Risk"
15372,138,1,2007.40,"2011-07-25 16:39:00","2011-07-25 16:39:00",2,2,4,224,"Needs Attention"
18069,27,5,2009.24,"2011-01-16 15:50:00","2011-11-13 16:03:00",4,4,4,444,Champions
13593,109,5,2011.88,"2011-01-07 16:32:00","2011-08-23 13:35:00",2,4,4,244,"At Risk"
17625,19,4,2020.40,"2011-03-27 12:21:00","2011-11-21 13:36:00",4,4,4,444,Champions
15341,81,1,2020.52,"2011-09-20 09:40:00","2011-09-20 09:40:00",2,2,4,224,"Needs Attention"
14482,19,6,2022.81,"2011-04-14 16:41:00","2011-11-21 13:14:00",4,5,4,454,Champions
16409,37,5,2022.98,"2011-01-26 14:51:00","2011-11-03 16:45:00",3,4,4,344,"Loyal Customers"
16358,2,4,2027.50,"2011-06-08 15:05:00","2011-12-08 15:09:00",5,4,4,544,Champions
13630,6,7,2031.78,"2011-02-27 12:49:00","2011-12-04 15:16:00",5,5,4,554,Champions
17846,86,1,2033.10,"2011-09-15 15:20:00","2011-09-15 15:20:00",2,2,4,224,"Needs Attention"
12585,235,2,2040.10,"2010-12-23 12:58:00","2011-04-19 13:39:00",1,3,4,134,"Cant Lose Them"
14001,46,3,2043.08,"2010-12-01 12:58:00","2011-10-25 10:31:00",3,4,4,344,"Loyal Customers"
13450,27,6,2043.72,"2011-05-05 19:48:00","2011-11-13 11:54:00",4,5,4,454,Champions
17597,214,1,2044.37,"2011-05-10 11:54:00","2011-05-10 11:54:00",1,1,4,114,Lost
13495,8,5,2044.87,"2010-12-06 15:14:00","2011-12-02 11:21:00",5,4,4,544,Champions
18283,4,16,2045.53,"2011-01-06 14:14:00","2011-12-06 12:02:00",5,5,4,554,Champions
14232,43,5,2048.07,"2011-03-20 12:44:00","2011-10-28 11:09:00",3,4,4,344,"Loyal Customers"
17612,54,6,2048.45,"2011-02-15 10:40:00","2011-10-17 14:59:00",3,5,4,354,"Loyal Customers"
17086,8,6,2050.08,"2011-10-07 11:22:00","2011-12-02 13:54:00",5,5,4,554,Champions
16150,43,5,2053.02,"2010-12-02 18:27:00","2011-10-28 12:39:00",3,4,4,344,"Loyal Customers"
14188,31,6,2054.36,"2011-02-02 13:46:00","2011-11-09 12:45:00",4,5,4,454,Champions
17667,67,5,2055.51,"2011-02-14 09:24:00","2011-10-04 14:32:00",3,4,4,344,"Loyal Customers"
12518,1,5,2056.89,"2011-08-21 13:18:00","2011-12-09 10:13:00",5,4,5,545,Champions
14409,72,6,2059.45,"2010-12-06 15:03:00","2011-09-29 18:18:00",3,5,5,355,"Loyal Customers"
16281,73,1,2062.06,"2011-09-28 14:57:00","2011-09-28 14:57:00",2,2,5,225,"Needs Attention"
12928,36,5,2062.70,"2010-12-15 15:45:00","2011-11-04 14:24:00",3,4,5,345,"Loyal Customers"
12948,17,7,2064.95,"2011-03-20 10:17:00","2011-11-23 17:10:00",4,5,5,455,Champions
18219,3,10,2069.77,"2010-12-06 10:05:00","2011-12-07 11:43:00",5,5,5,555,Champions
18231,193,5,2071.77,"2011-02-24 09:08:00","2011-05-31 14:18:00",1,4,5,145,"At Risk"
18241,10,17,2073.09,"2011-05-06 09:22:00","2011-11-30 12:10:00",5,5,5,555,Champions
14209,11,6,2073.43,"2011-01-11 12:56:00","2011-11-29 10:18:00",5,5,5,555,Champions
14515,18,6,2076.89,"2011-05-05 12:13:00","2011-11-22 11:37:00",4,5,5,455,Champions
14696,5,7,2078.95,"2010-12-01 15:37:00","2011-12-05 13:43:00",5,5,5,555,Champions
16407,13,10,2079.68,"2011-01-31 14:02:00","2011-11-27 11:05:00",5,5,5,555,Champions
17768,9,3,2081.90,"2011-06-26 13:46:00","2011-12-01 13:22:00",5,3,5,535,"Loyal Customers"
16954,1,9,2085.08,"2010-12-15 10:41:00","2011-12-09 09:46:00",5,5,5,555,Champions
14810,41,11,2085.33,"2010-12-05 12:08:00","2011-10-30 11:19:00",3,5,5,355,"Loyal Customers"
18044,5,10,2088.60,"2010-12-14 12:25:00","2011-12-05 14:26:00",5,5,5,555,Champions
13571,13,12,2088.94,"2011-03-31 12:43:00","2011-11-27 10:47:00",5,5,5,555,Champions
13297,8,4,2089.85,"2011-10-03 15:08:00","2011-12-02 09:32:00",5,4,5,545,Champions
17490,1,7,2092.32,"2011-06-16 09:15:00","2011-12-09 09:08:00",5,5,5,555,Champions
13265,54,5,2092.66,"2011-03-11 09:54:00","2011-10-17 15:02:00",3,4,5,345,"Loyal Customers"
14306,52,2,2093.32,"2011-09-15 10:31:00","2011-10-19 13:23:00",3,3,5,335,"Loyal Customers"
17191,29,7,2093.68,"2010-12-06 14:36:00","2011-11-11 16:58:00",4,5,5,455,Champions
16875,68,5,2095.53,"2011-01-04 10:37:00","2011-10-03 13:39:00",3,4,5,345,"Loyal Customers"
17400,127,5,2097.84,"2010-12-21 17:16:00","2011-08-05 15:38:00",2,4,5,245,"At Risk"
17861,4,8,2097.88,"2011-01-24 11:34:00","2011-12-06 16:21:00",5,5,5,555,Champions
12610,23,5,2099.54,"2011-08-05 13:52:00","2011-11-17 09:34:00",4,4,5,445,Champions
13126,5,8,2099.64,"2010-12-08 11:42:00","2011-12-05 10:00:00",5,5,5,555,Champions
15815,64,5,2100.60,"2011-03-25 08:43:00","2011-10-07 12:42:00",3,4,5,345,"Loyal Customers"
15058,26,11,2102.54,"2011-01-31 15:35:00","2011-11-14 14:57:00",4,5,5,455,Champions
14461,149,3,2103.06,"2011-03-23 12:15:00","2011-07-14 17:11:00",2,4,5,245,"At Risk"
18093,94,4,2106.52,"2011-02-10 12:15:00","2011-09-07 15:43:00",2,4,5,245,"At Risk"
18173,87,4,2106.84,"2011-03-10 11:56:00","2011-09-14 11:26:00",2,4,5,245,"At Risk"
14640,25,6,2107.38,"2011-04-26 12:31:00","2011-11-15 13:07:00",4,5,5,455,Champions
13755,4,9,2108.06,"2011-10-07 15:45:00","2011-12-06 12:26:00",5,5,5,555,Champions
14691,31,5,2114.33,"2011-05-11 09:55:00","2011-11-09 12:30:00",4,4,5,445,Champions
18008,71,9,2116.19,"2011-01-25 12:26:00","2011-09-30 15:17:00",3,5,5,355,"Loyal Customers"
14360,32,4,2118.03,"2011-09-06 11:58:00","2011-11-08 09:12:00",4,4,5,445,Champions
13632,25,5,2118.93,"2011-04-10 15:07:00","2011-11-15 10:51:00",4,4,5,445,Champions
18061,22,10,2119.41,"2010-12-08 13:03:00","2011-11-18 11:20:00",4,5,5,455,Champions
13517,60,3,2128.42,"2011-06-13 08:44:00","2011-10-11 11:43:00",3,4,5,345,"Loyal Customers"
12560,6,3,2134.01,"2011-07-19 15:55:00","2011-12-04 13:54:00",5,3,5,535,"Loyal Customers"
14828,197,3,2139.76,"2011-01-07 09:50:00","2011-05-27 10:16:00",1,3,5,135,"Cant Lose Them"
17272,43,4,2148.63,"2011-03-22 12:05:00","2011-10-28 16:37:00",3,4,5,345,"Loyal Customers"
16966,9,7,2154.97,"2011-04-13 14:17:00","2011-12-01 13:40:00",5,5,5,555,Champions
13224,61,2,2155.95,"2011-07-11 14:10:00","2011-10-10 14:55:00",3,3,5,335,"Loyal Customers"
16379,5,4,2157.40,"2011-09-22 09:33:00","2011-12-05 15:38:00",5,4,5,545,Champions
14407,108,6,2157.73,"2011-03-08 11:59:00","2011-08-24 14:02:00",2,5,5,255,"At Risk"
16456,100,5,2158.18,"2010-12-01 14:11:00","2011-09-01 13:50:00",2,4,5,245,"At Risk"
12935,3,7,2160.70,"2011-01-24 13:58:00","2011-12-07 17:25:00",5,5,5,555,Champions
12633,59,4,2163.98,"2011-02-25 08:44:00","2011-10-12 11:40:00",3,4,5,345,"Loyal Customers"
14341,46,8,2166.98,"2011-01-25 13:55:00","2011-10-25 15:48:00",3,5,5,355,"Loyal Customers"
12501,337,1,2169.39,"2011-01-07 12:28:00","2011-01-07 12:28:00",1,1,5,115,Lost
12856,8,6,2170.78,"2011-10-07 12:38:00","2011-12-02 10:52:00",5,5,5,555,Champions
12909,40,5,2178.67,"2011-03-31 12:51:00","2011-10-31 12:43:00",3,4,5,345,"Loyal Customers"
15394,10,4,2183.54,"2010-12-16 12:46:00","2011-11-30 11:49:00",5,4,5,545,Champions
17406,334,3,2184.42,"2010-12-08 10:35:00","2011-01-10 15:07:00",1,3,5,135,"Cant Lose Them"
16628,30,5,2188.05,"2011-04-19 08:55:00","2011-11-10 12:45:00",4,4,5,445,Champions
14700,33,3,2195.10,"2011-04-15 13:16:00","2011-11-07 14:40:00",4,3,5,435,"Loyal Customers"
13831,17,6,2198.45,"2010-12-05 12:13:00","2011-11-23 15:41:00",4,5,5,455,Champions
15123,8,2,2199.31,"2011-05-17 14:57:00","2011-12-02 13:12:00",5,2,5,525,"New Customers"
17591,74,7,2203.67,"2010-12-07 15:39:00","2011-09-27 13:42:00",2,5,5,255,"At Risk"
15179,19,5,2206.95,"2011-01-24 13:48:00","2011-11-21 12:53:00",4,4,5,445,Champions
15797,114,4,2207.40,"2011-01-24 15:47:00","2011-08-18 17:04:00",2,4,5,245,"At Risk"
13862,19,8,2209.36,"2011-01-11 15:13:00","2011-11-21 16:24:00",4,5,5,455,Champions
12653,149,2,2209.85,"2011-02-16 10:53:00","2011-07-14 10:41:00",2,3,5,235,"Cant Lose Them"
15722,36,5,2211.21,"2011-02-22 12:24:00","2011-11-04 11:43:00",3,4,5,345,"Loyal Customers"
16743,30,7,2213.13,"2010-12-16 12:15:00","2011-11-10 13:13:00",4,5,5,455,Champions
14226,29,5,2214.79,"2011-03-15 15:36:00","2011-11-11 11:34:00",4,4,5,445,Champions
12876,58,2,2218.02,"2011-05-27 13:34:00","2011-10-13 12:26:00",3,3,5,335,"Loyal Customers"
15811,23,6,2218.62,"2010-12-09 15:29:00","2011-11-17 15:31:00",4,5,5,455,Champions
14825,4,12,2221.01,"2010-12-06 12:30:00","2011-12-06 11:38:00",5,5,5,555,Champions
15665,169,2,2222.21,"2011-04-10 15:09:00","2011-06-24 14:57:00",2,3,5,235,"Cant Lose Them"
15834,71,4,2225.15,"2011-03-07 17:52:00","2011-09-30 14:41:00",3,4,5,345,"Loyal Customers"
13365,34,2,2225.37,"2011-05-06 12:00:00","2011-11-06 12:36:00",3,3,5,335,"Loyal Customers"
12783,3,6,2225.91,"2011-09-25 15:35:00","2011-12-07 15:56:00",5,5,5,555,Champions
18242,73,4,2232.49,"2011-05-10 11:20:00","2011-09-28 13:43:00",2,4,5,245,"At Risk"
16076,4,10,2234.73,"2011-05-15 12:31:00","2011-12-06 14:59:00",5,5,5,555,Champions
14560,8,22,2237.77,"2010-12-17 09:22:00","2011-12-02 15:22:00",5,5,5,555,Champions
14211,54,9,2241.10,"2011-02-17 15:50:00","2011-10-17 13:23:00",3,5,5,355,"Loyal Customers"
13527,34,7,2242.36,"2011-01-17 11:17:00","2011-11-06 12:04:00",3,5,5,355,"Loyal Customers"
16771,34,5,2242.61,"2011-01-05 13:57:00","2011-11-06 13:28:00",3,4,5,345,"Loyal Customers"
16735,79,5,2247.41,"2011-01-09 12:53:00","2011-09-22 11:49:00",2,4,5,245,"At Risk"
15235,218,12,2247.51,"2010-12-01 17:22:00","2011-05-06 09:44:00",1,5,5,155,"At Risk"
14432,10,6,2248.50,"2011-09-11 14:09:00","2011-11-30 08:04:00",5,5,5,555,Champions
17442,37,6,2248.56,"2011-02-22 13:02:00","2011-11-03 09:17:00",3,5,5,355,"Loyal Customers"
13700,27,10,2248.63,"2011-01-16 13:18:00","2011-11-13 13:00:00",4,5,5,455,Champions
16293,22,10,2248.99,"2010-12-07 15:02:00","2011-11-18 09:58:00",4,5,5,455,Champions
16209,89,5,2262.62,"2011-04-07 12:23:00","2011-09-12 11:58:00",2,4,5,245,"At Risk"
16057,17,7,2263.12,"2011-02-28 10:35:00","2011-11-23 15:23:00",4,5,5,455,Champions
16782,11,13,2267.95,"2010-12-09 11:28:00","2011-11-29 13:20:00",5,5,5,555,Champions
14466,30,7,2272.40,"2010-12-02 13:36:00","2011-11-10 14:07:00",4,5,5,455,Champions
13317,67,6,2273.68,"2010-12-16 09:22:00","2011-10-04 13:35:00",3,5,5,355,"Loyal Customers"
13994,4,6,2274.14,"2011-07-14 18:28:00","2011-12-06 11:05:00",5,5,5,555,Champions
14554,11,4,2279.49,"2011-10-18 13:04:00","2011-11-29 16:44:00",5,4,5,545,Champions
12684,8,7,2283.63,"2011-05-10 12:55:00","2011-12-02 09:53:00",5,5,5,555,Champions
17696,39,8,2285.71,"2010-12-10 09:51:00","2011-11-01 13:43:00",3,5,5,355,"Loyal Customers"
12615,3,4,2291.19,"2011-06-24 13:35:00","2011-12-07 15:02:00",5,4,5,545,Champions
15704,141,4,2293.62,"2011-05-08 12:42:00","2011-07-22 13:35:00",2,4,5,245,"At Risk"
13115,12,4,2294.78,"2011-06-08 16:15:00","2011-11-28 12:38:00",5,4,5,545,Champions
15105,19,7,2298.93,"2011-07-28 10:09:00","2011-11-21 16:54:00",4,5,5,455,Champions
16550,109,5,2298.97,"2010-12-06 13:53:00","2011-08-23 11:12:00",2,4,5,245,"At Risk"
15288,44,5,2306.52,"2010-12-09 13:59:00","2011-10-27 16:58:00",3,4,5,345,"Loyal Customers"
13704,6,9,2308.06,"2011-09-12 14:40:00","2011-12-04 15:13:00",5,5,5,555,Champions
17954,6,12,2314.13,"2010-12-03 14:18:00","2011-12-04 14:15:00",5,5,5,555,Champions
15365,26,7,2314.32,"2011-01-28 13:08:00","2011-11-14 08:29:00",4,5,5,455,Champions
